Company,DIV'D,CMRK,TechRank,^vCM,HISTVO,INDUST,CMPRICE,VOLF,TKR,C/P,STRIKE,OPTKR,Record Number,EXPDAY,OI,VOL,BID,ASK,EST,DLTA,Bid oprk,Ask oprk,Bid UN/OV,Ask UN/OV,RVOPT,10%,-10%,CCMPRK,CCMPBE,CCMPRV,CCPWPA,CCPWPT,CCPWMX,I/OTM,THETA,Bid Implied,Ask Implied,VOLFADJ,PrtbStrk VOLF,Bid PrtbStrk Implied,Ask PrtbStrk Implied,PctDble,Margin,Yld Margin,Max Margin,ROBUY,ROWRT,ROCCMP,06/21/2021
Invesco Mortgage Capital Inc,0.08824,3,4,,0.56592,R.E.I.T.,4.01,0.30747,IVR,C,4.5,IVR   210702C00004500,10322,7/2/2021 12:00:00 AM,5097,1903,0.13,0.14,0.00411,30.34494,5,3,1.87197,1.98068,613.8341,1.17631,-0.65052,1,3.86837,46.80949,1.10736,0.03532,0.16269,-0.12219,-1.12958,1.04221,1.08166,0.36289,0.03694,0.26686,0.27437,0.08501,0.1,0.32477,0.32419,361850,322622,3135
Express Inc,0,3,3,e,0.89795,Retail (SoftLines),4.85,0.76404,EXPR,C,5,EXPR  210702C00005000,69738,7/2/2021 12:00:00 AM,563,927,0.3,0.35,0.12289,48.08192,5,3,0.97155,1.24269,695.6658,0.85783,-0.57002,1,4.55,50.59032,2.00549,0.06186,0.0989,-0.03093,-1.62861,1.03741,1.18008,0.52619,0.37708,0.4369,0.44448,0.11657,0.16907,0.36644,0.36585,344440,321411,10663
BlackBerry Limited,0,4,3,,0.57085,Wireless Networking,12.79,0.5106,BB,C,13.5,BB    210702C00013500,23720,7/2/2021 12:00:00 AM,2260,1132,0.85,0.9,0.12839,45.2189,5,3,2.07145,2.20736,489.2688,0.78389,-0.53433,1,11.94,40.66483,2.16534,0.06646,0.13065,-0.05551,-4.84005,1.23119,1.28567,0.40085,0.23107,0.4054,0.40933,0.12757,0.14449,0.46054,0.45996,366069,322759,16440
Rite Aid Corp,0,5,4,,0.76853,Retail Store,20.69,0.5651,RAD,C,22.5,RAD   210702C00022500,302852,7/2/2021 12:00:00 AM,20,2,0.84,1,0.15447,36.97085,5,3,1.18056,1.42386,719.4174,1.04913,-0.62375,3,19.85,54.21091,1.28715,0.0406,0.1335,-0.08748,-6.34165,1.01276,1.12576,0.46445,0.16134,0.32508,0.34163,0.09532,0.11252,0.36141,0.36082,361157,322540,73653
Bed Bath and Beyond Inc,0,3,3,,0.69502,Retail (Hardlines),27.76,0.55019,BBBY,C,28.5,BBBY  210702C00028500,213400,7/2/2021 12:00:00 AM,61,29,1.64,1.91,0.46579,48.3396,5,3,1.56074,1.9142,530.1959,0.91215,-0.59176,1,26.12,36.42537,1.90978,0.05908,0.09112,-0.02666,-8.76961,0.975,1.10958,0.38075,0.35471,0.44215,0.44913,0.10963,0.17334,0.3414,0.34081,361019,322467,4502
Bed Bath and Beyond Inc,0,3,3,,0.69502,Retail (Hardlines),27.76,0.55019,BBBY,C,29,BBBY  210702C00029000,197496,7/2/2021 12:00:00 AM,76,41,1.57,1.72,0.34661,45.07723,5,3,1.60654,1.79574,559.3307,0.92616,-0.5915,1,26.19,40.48317,1.82337,0.05656,0.10729,-0.04467,-8.97964,1.03748,1.11279,0.39803,0.27511,0.40935,0.41539,0.10797,0.15533,0.36468,0.3641,359247,322505,4262
Bed Bath and Beyond Inc,0,3,3,,0.69502,Retail (Hardlines),27.76,0.55019,BBBY,C,29.5,BBBY  210702C00029500,298046,7/2/2021 12:00:00 AM,22,103,1.35,1.55,0.2711,41.50824,5,3,1.40034,1.64114,623.5023,0.98322,-0.60761,1,26.41,45.84996,1.55481,0.04863,0.117,-0.06268,-8.77331,1.01604,1.11797,0.42329,0.21637,0.3719,0.38322,0.10171,0.13732,0.35473,0.35414,356469,322336,5483
Bed Bath and Beyond Inc,0,3,3,,0.69502,Retail (Hardlines),27.76,0.55019,BBBY,C,30,BBBY  210702C00030000,168333,7/2/2021 12:00:00 AM,112,299,1.3,1.32,0.22567,38.36707,5,3,1.35575,1.37853,689.3696,1.01904,-0.61432,1,26.46,52.02504,1.49439,0.04683,0.13379,-0.08069,-8.68648,1.0738,1.08418,0.45582,0.1757,0.34621,0.34761,0.09813,0.11931,0.39309,0.39251,349452,322284,5865
AMC Entertainment Holdings Inc,0,3,3,e,0.84599,Recreation,55.88,1.10649,AMC,C,64,AMC   210702C00064000,44702,7/2/2021 12:00:00 AM,1052,578,7.8,8.05,1.73553,48.66181,5,3,1.43444,1.49113,691.6254,0.37095,-0.3135,1,48.08,103.7526,4.93448,0.13958,0.33111,-0.14531,-45.33455,2.65675,2.71862,1.09132,0.24739,0.38957,0.39202,0.26958,0.1,1.39643,1.39585,352850,322370,5253
AMC Entertainment Holdings Inc,0,3,3,e,0.84599,Recreation,55.88,1.10649,AMC,C,65,AMC   210702C00065000,22915,7/2/2021 12:00:00 AM,2348,2813,7.55,7.8,1.7874,47.48641,5,3,1.28189,1.33494,746.7208,0.37437,-0.31539,1,48.33,113.7007,4.75162,0.13511,0.34492,-0.16321,-45.45794,2.66796,2.72999,1.16919,0.23873,0.37778,0.38047,0.26712,0.1,1.35169,1.35111,348028,322182,6485
