Company,DIV'D,CMRK,TechRank,^vCM,HISTVO,INDUST,CMPRICE,VOLF,TKR,C/P,STRIKE,OPTKR,Record Number,EXPDAY,OI,VOL,BID,ASK,EST,DLTA,Bid oprk,Ask oprk,Bid UN/OV,Ask UN/OV,RVOPT,10%,-10%,CCMPRK,CCMPBE,CCMPRV,CCPWPA,CCPWPT,CCPWMX,I/OTM,THETA,Bid Implied,Ask Implied,VOLFADJ,PrtbStrk VOLF,Bid PrtbStrk Implied,Ask PrtbStrk Implied,PctDble,Margin,Yld Margin,Max Margin,ROBUY,ROWRT,ROCCMP,07/19/2021
Activision Blizzard Inc,0.00563,1,3,,0.34154,Entertainment Tech,90.17,0.3393,ATVI,C,93.5,ATVI  210730C00093500,90774,7/30/2021 12:00:00 AM,378,26,0.53,0.61,0.88781,23.28193,3,1,-0.2117,-0.16206,3122.963,9.44814,-0.99688,2,89.62331,45.87599,0.18547,0.00606,0.04325,-0.03693,-5.56733,0.25455,0.27058,0.32291,0.27007,0.21854,0.23236,0.01058,0.16307,0.03663,0.03604,9434,98611,57715
Nike Inc,0.00681,2,4,,0.28794,Shoe,157.66,0.5123,NKE,C,162.5,NKE   210730C00162500,43462,7/30/2021 12:00:00 AM,1109,655,0.93,1.11,2.78437,25.32693,3,1,-0.44474,-0.39731,4215.518,9.97511,-0.9983,3,156.6947,57.37243,0.1873,0.00612,0.03704,-0.0307,-9.34343,0.23037,0.25005,0.41489,0.34562,0.23721,0.25494,0.01002,0.1693,0.03542,0.03484,10407,100088,183777
Carvana Co,0,1,5,,0.79554,Retail Automotive,310.67,0.71841,CVNA,C,332.5,CVNA  210730C00332500,291810,7/30/2021 12:00:00 AM,23,6,2.64,2.94,6.94103,20.85537,3,1,-0.35582,-0.32787,3494.548,4.73721,-0.95569,3,308.03,97.16469,0.26069,0.0085,0.07944,-0.07027,-29.69555,0.42706,0.44559,0.66295,0.28771,0.1923,0.20233,0.02111,0.12973,0.06608,0.0655,1958,78943,110823
Dollar Tree Inc,0,1,3,,0.33614,Retail Store,97.81,0.35003,DLTR,C,102,DLTR  210806C00102000,303480,8/6/2021 12:00:00 AM,20,0,0.53,0.72,0.98575,22.06384,3,1,-0.2377,-0.13434,2503.256,8.74477,-0.99482,2,97.28,40.06207,0.10466,0.00542,0.04852,-0.04284,-4.03698,0.2116,0.24029,0.27758,0.25856,0.19773,0.22714,0.01144,0.15716,0.0354,0.03448,11312,96647,65270
Nike Inc,0.00681,2,4,,0.28794,Shoe,157.66,0.4449,NKE,C,165,NKE   210806C00165000,4149,8/6/2021 12:00:00 AM,10779,185,0.92,1.01,2.75439,20.79649,3,1,-0.40311,-0.38054,3458.093,8.69603,-0.99378,3,156.6841,56.53224,0.11957,0.00619,0.05305,-0.04656,-6.51269,0.23006,0.23876,0.38543,0.30467,0.19596,0.2047,0.0115,0.15344,0.03895,0.03803,11589,103840,170681
Dollar Tree Inc,0,1,3,,0.33614,Retail Store,97.81,0.35319,DLTR,C,103,DLTR  210813C00103000,322188,8/13/2021 12:00:00 AM,15,0,0.55,0.76,1.15425,20.57266,3,1,-0.26885,-0.16934,2219.45,7.43976,-0.98854,3,97.26,41.83173,0.07939,0.00562,0.05902,-0.05306,-3.26889,0.20794,0.23624,0.2844,0.25317,0.18171,0.21185,0.01344,0.14694,0.03953,0.03827,8969,83802,75239
FinVolution Group,0,1,1,,0.81711,Internet,7.5,0.85655,FINV,C,7.5,FINV  210820C00007500,118795,8/20/2021 12:00:00 AM,233,23,0.5,0.6,0.75402,53.97822,3,1,-0.34061,-0.20673,1126.02,0.87282,-0.58484,3,7,71.10194,0.79004,0.06667,0.07143,0,-0.83886,0.55012,0.66181,0.83428,0.50254,0.50386,0.50321,0.11457,0.2,0.33493,0.33333,6745,79705,103634
Build A Bear Workshop Inc,0,2,2,e,0.72387,Recreation,14.91,1.62296,BBW,C,17.5,BBW   210820C00017500,130515,8/20/2021 12:00:00 AM,195,142,0.75,0.9,1.86515,33.89134,3,1,-0.41835,-0.35923,1759.598,0.72754,-0.50062,3,14.16,189.4295,0.58584,0.0503,0.23588,-0.17371,-2.37149,0.9,0.99148,1.54733,0.36662,0.27895,0.2974,0.13745,0.1,0.50462,0.50302,13138,102421,175694
Build A Bear Workshop Inc,0,2,2,e,0.72387,Recreation,14.91,1.62296,BBW,C,20,BBW   210820C00020000,109046,8/20/2021 12:00:00 AM,273,93,0.4,0.5,2.20119,20.47989,3,1,-0.54073,-0.50304,2653.68,0.83982,-0.53471,3,14.51,307.0448,0.30491,0.02683,0.37836,-0.34138,-1.9355,0.9576,1.03619,2.08506,0.32064,0.15518,0.17425,0.11907,0.1,0.26988,0.26828,4471,82387,204348
Star Bulk Carriers Corporation,0,1,1,^,0.59941,Financial Svcs. (Div.),17.51,0.69757,SBLK,C,21,SBLK  210820C00021000,43985,8/20/2021 12:00:00 AM,1093,76,0.35,0.4,0.57898,20.92281,3,1,-0.18169,-0.13965,1470.97,1.3431,-0.67831,2,17.16,115.0881,0.2256,0.01999,0.22378,-0.19931,-1.52921,0.64312,0.67616,0.78591,0.22293,0.17577,0.18779,0.07445,0.1,0.20149,0.19989,10968,101266,50050
Smartsheet Inc,0,1,5,,0.58656,E-Commerce,71.11,0.57474,SMAR,C,75,SMAR  210820C00075000,87116,8/20/2021 12:00:00 AM,405,30,1.7,1.9,3.30068,34.80073,3,1,-0.34661,-0.3021,1493.647,2.02006,-0.82398,3,69.41,68.48338,0.2709,0.02391,0.08054,-0.0547,-4.70023,0.3706,0.39585,0.5672,0.38098,0.32147,0.33214,0.0495,0.1453,0.16614,0.16454,2644,79405,106392
Micron Technology Inc,0,1,3,,0.46617,Semiconductor,74.31,0.4411,MU,C,80,MU    210820C00080000,3817,8/20/2021 12:00:00 AM,11421,2789,0.99,1.03,1.93593,24.55574,3,1,-0.27929,-0.26669,1673.684,3.13464,-0.90248,3,73.32,62.55447,0.14935,0.01332,0.09111,-0.07657,-3.5521,0.32269,0.32833,0.44774,0.29593,0.22846,0.23235,0.0319,0.12343,0.10954,0.10794,3875,83134,78806
RH,0,1,4,,0.63928,Furn/Home Furnishings,650.57,0.59297,RH,C,720,RH    210820C00720000,94275,8/20/2021 12:00:00 AM,354,38,8.9,10,13.40465,22.16351,3,1,-0.15947,-0.11889,1438.547,2.48353,-0.84879,2,641.67,67.20316,0.15341,0.01368,0.12207,-0.10672,-36.0241,0.39188,0.4108,0.46623,0.23826,0.1985,0.20955,0.04027,0.1,0.1384,0.1368,12381,103227,45120
FinVolution Group,0,1,1,,0.81711,Internet,7.5,0.87175,FINV,C,7.5,FINV  210917C00007500,1465,9/17/2021 12:00:00 AM,22074,21,0.7,0.9,1.04299,55.70916,3,1,-0.33423,-0.13969,815.4965,0.58517,-0.4521,3,6.8,69.64242,0.61596,0.09333,0.10294,0,-0.6593,0.5653,0.73048,0.84909,0.5034,0.50511,0.50395,0.17089,0.2,0.46962,0.46667,10964,80027,100764
Star Bulk Carriers Corporation,0,1,1,^,0.59941,Financial Svcs. (Div.),17.51,0.67791,SBLK,C,20,SBLK  210917C00020000,82848,9/17/2021 12:00:00 AM,440,18,0.7,0.8,1.10611,32.38218,3,1,-0.2225,-0.16634,975.8254,0.94262,-0.58154,2,16.81,86.58336,0.24917,0.03998,0.18977,-0.1422,-1.19841,0.53761,0.57644,0.69146,0.32279,0.27709,0.29059,0.10609,0.1,0.40273,0.39977,9145,97738,60728
Star Bulk Carriers Corporation,0,1,1,^,0.59941,Financial Svcs. (Div.),17.51,0.67791,SBLK,C,21,SBLK  210917C00021000,46270,9/17/2021 12:00:00 AM,1025,22,0.55,0.7,0.92985,26.97505,3,1,-0.2162,-0.12785,1017.757,0.94994,-0.57989,2,16.96,97.16375,0.19404,0.03141,0.23821,-0.19931,-1.17347,0.56316,0.62664,0.7185,0.27136,0.2187,0.24261,0.10527,0.1,0.31706,0.31411,11778,98234,58933
Build A Bear Workshop Inc,0,2,2,e,0.72387,Recreation,14.91,1.47844,BBW,C,22.5,BBW   210917C00022500,77935,9/17/2021 12:00:00 AM,486,75,0.6,0.75,2.67207,22.45122,3,1,-0.48696,-0.44439,1780.607,0.57259,-0.42279,3,14.31,277.448,0.25088,0.04024,0.57233,-0.50905,-1.55787,0.99117,1.07342,1.93197,0.30249,0.15668,0.17594,0.17464,0.1,0.40537,0.40241,7324,96696,194624
Funko Inc,0,1,1,e^,0.72893,Recreation,17.28,0.83419,FNKO,C,22.5,FNKO  210917C00022500,404483,9/17/2021 12:00:00 AM,5,0,0.65,0.75,0.99679,25.03619,3,1,-0.16597,-0.11619,1032.04,0.74537,-0.49993,2,16.63,124.2525,0.23388,0.03762,0.35298,-0.30208,-1.43324,0.7465,0.79105,0.89505,0.23782,0.1962,0.2098,0.13416,0.1,0.37912,0.37616,12577,102640,46513
Oasis Midstream Partners LP,0.09536,2,2,e^,0.72173,Pipeline MLPs,20.77,1.16944,OMP,C,25,OMP   210917C00025000,452604,9/17/2021 12:00:00 AM,2,2,0.5,0.65,1.86643,23.10051,3,1,-0.46308,-0.40436,1559.25,1.06293,-0.61155,3,19.93899,143.2153,0.24296,0.04001,0.24929,-0.20366,-1.22658,0.53997,0.59902,1.00568,0.31475,0.18445,0.20898,0.09408,0.1,0.24369,0.24073,9935,98505,188869
Herbalife Nutrition Ltd,0,1,3,,0.35383,Food Processing,50.6,0.43611,HLF,C,57.5,HLF   210917C00057500,734831,9/17/2021 12:00:00 AM,0,0,0.7,0.95,1.29289,21.28136,3,1,-0.22168,-0.12367,1097.104,1.99283,-0.79458,2,49.9,61.96615,0.08394,0.01383,0.1523,-0.13636,-1.78019,0.33085,0.37251,0.42508,0.23619,0.17793,0.2061,0.05018,0.1,0.1413,0.13834,12035,97804,60491
