Company,DIV'D,CMRK,TechRank,^vCM,HISTVO,INDUST,CMPRICE,VOLF,TKR,C/P,STRIKE,OPTKR,Record Number,EXPDAY,OI,VOL,BID,ASK,EST,DLTA,Bid oprk,Ask oprk,Bid UN/OV,Ask UN/OV,RVOPT,10%,-10%,CCMPRK,CCMPBE,CCMPRV,CCPWPA,CCPWPT,CCPWMX,I/OTM,THETA,Bid Implied,Ask Implied,VOLFADJ,PrtbStrk VOLF,Bid PrtbStrk Implied,Ask PrtbStrk Implied,PctDble,Margin,Yld Margin,Max Margin,ROBUY,ROWRT,ROCCMP,01/13/2023
Array Technologies Inc,0,1,1,e,0.84065,Power,23.43,0.8133,ARRY,C,22.5,ARRY  230120C00022500,7492,1/20/2023 12:00:00 AM,8741,98,1.35,1.5,1.6252,68.26536,3,1,-0.27339,-0.1227,1598.139,1.35883,-0.78251,3,22.08,47.36866,0.86787,0.05762,0.01902,0.03969,-5.06457,0.58567,0.70713,0.80603,0.63407,0.68139,0.65195,0.07359,0.2,0.09002,0.28809,11663,85936,75539
Array Technologies Inc,0,1,1,e,0.84065,Power,23.43,0.8133,ARRY,C,25,ARRY  230120C00025000,6600,1/20/2023 12:00:00 AM,9774,741,0.25,0.35,0.56019,24.97485,3,1,-0.32276,-0.21273,3383.244,3.49987,-0.92417,3,23.18,114.7496,0.49207,0.01067,0.07852,-0.06701,-4.19122,0.55935,0.65022,0.82592,0.29901,0.21813,0.25151,0.02857,0.13299,0.08062,0.08023,6675,83293,95127
Shoals Technologies Group Inc,0,1,1,e,0.82536,Electrical Equipment,28.32,0.88834,SHLS,C,30,SHLS  230120C00030000,30411,1/20/2023 12:00:00 AM,2263,177,0.3,0.4,0.82332,25.77229,3,1,-0.40672,-0.32271,3895.45,3.8424,-0.93942,3,28.02,120.9376,0.48849,0.01059,0.07066,-0.05932,-4.76289,0.52197,0.59589,0.87981,0.33016,0.22943,0.25822,0.02603,0.14068,0.07569,0.0753,2346,80365,131776
Uber Technologies Inc,0,1,3,,0.59212,Computer Software/Svcs,29.43,0.49129,UBER,C,30,UBER  230120C00030000,568,1/20/2023 12:00:00 AM,46017,9543,0.33,0.34,0.4455,35.72664,3,1,-0.17873,-0.16299,2625.138,6.22568,-0.99359,2,29.1,46.7434,0.5174,0.01121,0.03093,-0.01937,-3.35791,0.32253,0.32871,0.39272,0.37325,0.34693,0.34967,0.01606,0.18063,0.06246,0.06208,9185,111084,45034
Uber Technologies Inc,0,1,3,,0.59212,Computer Software/Svcs,29.43,0.49129,UBER,C,30.5,UBER  230120C00030500,76517,1/20/2023 12:00:00 AM,623,456,0.2,0.22,0.31794,24.69611,3,1,-0.19988,-0.16447,3575.948,8.38997,-0.99527,2,29.23,57.38435,0.31218,0.0068,0.04345,-0.03636,-2.92751,0.32925,0.34382,0.4115,0.28101,0.23432,0.24385,0.01192,0.16364,0.04192,0.04153,9109,109301,50717
Shopify Inc,0,1,3,,0.63972,E-Commerce,38.87,0.55862,SHOP,C,37.5,SHOP  230120C00037500,27695,1/20/2023 12:00:00 AM,2532,1402,1.89,1.92,2.09195,70.87084,3,1,-0.17629,-0.14961,1406.274,1.78509,-0.88402,2,36.98,30.69458,0.64156,0.04862,0.01406,0.03525,-6.00044,0.46871,0.48389,0.56902,0.6666,0.6994,0.69367,0.05602,0.2,0.06728,0.24312,9955,111297,44436
Marvell Technology Inc,0.00656,1,3,,0.47335,Telecom. Equipment,40.73,0.47645,MRVL,C,39.5,MRVL  230120C00039500,66581,1/20/2023 12:00:00 AM,786,231,1.63,1.7,1.86089,71.53814,3,1,-0.23009,-0.15862,1392.874,2.19721,-0.94088,2,39.09414,25.26622,0.47331,0.04016,0.01037,0.0302,-5.0714,0.36907,0.40333,0.47937,0.66841,0.71419,0.69764,0.04551,0.2,0.04949,0.2001,9409,106930,59975
Shopify Inc,0,1,3,,0.63972,E-Commerce,38.87,0.55862,SHOP,C,39.5,SHOP  230120C00039500,25500,1/20/2023 12:00:00 AM,2767,1738,0.79,0.82,1.01452,42.41429,3,1,-0.17675,-0.15297,2201.003,3.28629,-0.94739,2,38.08,59.87527,0.94653,0.02032,0.03729,-0.01621,-6.68208,0.46223,0.47558,0.56147,0.42514,0.40933,0.41183,0.03043,0.18379,0.11097,0.11058,9745,111255,44549
Marvell Technology Inc,0.00656,1,3,,0.47335,Telecom. Equipment,40.73,0.47645,MRVL,C,40,MRVL  230120C00040000,7067,1/20/2023 12:00:00 AM,9236,632,1.3,1.38,1.53151,63.61637,3,1,-0.21551,-0.14041,1554.176,2.60724,-0.9539,2,39.42414,31.75752,0.66611,0.03206,0.0146,0.01792,-5.60189,0.36976,0.40516,0.47134,0.6036,0.63113,0.62004,0.03835,0.2,0.07036,0.15959,10504,108075,55368
Shopify Inc,0,1,3,,0.63972,E-Commerce,38.87,0.55862,SHOP,C,40,SHOP  230120C00040000,4008,1/20/2023 12:00:00 AM,14190,20720,0.63,0.64,0.83332,35.65865,3,1,-0.16549,-0.15727,2479.072,3.78058,-0.95474,2,38.24,67.36896,0.75167,0.01621,0.04603,-0.02907,-6.42315,0.47184,0.47649,0.56541,0.36779,0.34286,0.34431,0.02645,0.17093,0.09521,0.09482,9481,112261,41982
Shopify Inc,0,1,3,,0.63972,E-Commerce,38.87,0.55862,SHOP,C,40.5,SHOP  230120C00040500,30309,1/20/2023 12:00:00 AM,2273,2697,0.49,0.5,0.68323,29.52066,3,1,-0.1659,-0.15708,2807.734,4.34625,-0.961,2,38.38,74.57236,0.5825,0.01261,0.05524,-0.04193,-6.00045,0.47657,0.48161,0.57136,0.31524,0.28206,0.2841,0.02301,0.15807,0.08014,0.07975,9499,112218,42073
Shopify Inc,0,1,3,,0.63972,E-Commerce,38.87,0.55862,SHOP,C,41,SHOP  230120C00041000,20809,1/20/2023 12:00:00 AM,3429,2866,0.37,0.38,0.56043,23.89526,3,1,-0.17586,-0.16624,3239.756,5.07441,-0.96762,2,38.5,81.61529,0.43847,0.00952,0.06494,-0.0548,-5.39775,0.47726,0.48283,0.5791,0.26837,0.22676,0.22937,0.01971,0.1452,0.06594,0.06556,9005,111330,44332
Marvell Technology Inc,0.00656,1,3,,0.47335,Telecom. Equipment,40.73,0.47645,MRVL,C,41.5,MRVL  230120C00041500,181030,1/20/2023 12:00:00 AM,99,93,0.57,0.63,0.8042,38.31633,3,1,-0.21417,-0.15882,2473.875,4.68663,-0.98102,2,40.15414,53.8487,0.65413,0.01414,0.03351,-0.0189,-5.58953,0.37045,0.39654,0.47141,0.39556,0.36805,0.37643,0.02134,0.1811,0.07767,0.07728,9402,108173,54983
