TKR,C/P,STRIKE,OPTKR,EXPDAY,lag_1_optkr,lag_1_stk,lag_1_pct_chg,lag_0_optkr,lag_0_stk,lag_0_pct_chg,lead_0_optkr,lead_0_stk,lead_0_pct_chg,lead_1_optkr,lead_1_stk,lead_1_pct_chg
BUD,C,76.77,"",2021-06-18,BUD   210618C00070000,70,9.67142857142857,BUD   210618C00075000,75,2.35999999999999,BUD   210618C00085000,85,-9.68235294117648,BUD   210618C00105000,105,-26.8857142857143
BUD,P,76.77,"",2021-06-18,BUD   210618P00065000,65,18.1076923076923,BUD   210618P00070000,70,9.67142857142857,BVN   210618C00012000,12,539.75,"",12.24,527.205882352941
BVN,C,12.24,"",2021-06-18,"",76.77,-84.0562719812427,BVN   210618C00012000,12,1.99999999999999,BVN   210618P00009000,9,36,BVN   210618P00010000,10,22.4
BVN,P,12.24,"",2021-06-18,BVN   210618P00010000,10,22.4,BVN   210618P00011000,11,11.2727272727273,"",8.91,37.3737373737374,BW    210618C00010000,10,22.4
BW,C,8.91,"",2021-06-18,BVN   210618P00011000,11,-19,"",12.24,-27.2058823529412,BW    210618C00010000,10,-10.9,BW    210820C00007500,7.5,18.8
BW,C,8.91,"",2021-08-20,BW    210618C00010000,10,-10.9,BW    210820C00007500,7.5,18.8,BW    210820C00010000,10,-10.9,"",54.5,-83.651376146789
BWA,C,54.5,"",2021-07-16,"",8.91,511.672278338945,BW    210820C00010000,10,445,BWA   210716C00055000,55,-0.909090909090909,BX    210618C00087500,87.5,-37.7142857142857
BX,C,93.29,"",2021-06-18,BX    210618C00087500,87.5,6.61714285714287,BX    210618C00090000,90,3.65555555555556,BX    210618C00095000,95,-1.79999999999999,BX    210618P00045000,45,107.311111111111
BX,P,93.29,"",2021-06-18,BX    210618P00070000,70,33.2714285714286,BX    210618P00090000,90,3.65555555555556,BX    210716C00090000,90,3.65555555555556,"",93.29,0
BX,C,93.29,"",2021-07-16,"",93.29,0,BX    210716C00090000,90,3.65555555555556,BX    210716P00085000,85,9.7529411764706,"",93.29,0
BX,P,93.29,"",2021-07-16,"",93.29,0,BX    210716P00085000,85,9.7529411764706,BXMT  210716C00030000,30,210.966666666667,"",32.7,185.290519877676
BXMT,C,32.7,"",2021-07-16,"",93.29,-64.9480115768035,BXMT  210716C00030000,30,9.00000000000001,BXMT  210716P00025000,25,30.8,"",32.7,0
BXMT,P,32.7,"",2021-07-16,"",32.7,0,BXMT  210716P00025000,25,30.8,BXP   210716C00105000,105,-68.8571428571429,"",120.56,-72.8765759787658
BXP,C,120.56,"",2021-07-16,"",32.7,268.68501529052,BXP   210716C00105000,105,14.8190476190476,BXP   210716P00100000,100,20.56,"",120.56,0
BXP,P,120.56,"",2021-07-16,"",120.56,0,BXP   210716P00100000,100,20.56,"",0.77,15557.1428571429,BXRX  210618C00002500,2.5,4722.4
BXRX,C,0.77,"",2021-06-18,BXP   210716P00100000,100,-99.23,"",120.56,-99.3613138686131,BXRX  210618C00002500,2.5,-69.2,BYND  210618C00130000,130,-99.4076923076923
BYND,C,145.88,"",2021-06-18,BYND  210618C00140000,140,4.20000000000002,BYND  210618C00145000,145,0.606896551724154,BYND  210618C00150000,150,-2.74666666666665,BYND  210618C00155000,155,-5.88387096774192
BYND,P,145.88,"",2021-06-18,BYND  210618P00140000,140,4.20000000000002,BYND  210618P00145000,145,0.606896551724154,BYND  210618P00150000,150,-2.74666666666665,BYND  210618P00155000,155,-5.88387096774192
BYND,C,145.88,"",2021-07-16,BYND  210618P00155000,155,-5.88387096774192,BYND  210716C00145000,145,0.606896551724154,BYND  210716C00160000,160,-8.82499999999999,BYND  210716P00120000,120,21.5666666666667
BYND,P,145.88,"",2021-07-16,BYND  210716P00120000,120,21.5666666666667,BYND  210716P00145000,145,0.606896551724154,BYND  210820C00120000,120,21.5666666666667,"",145.88,0
BYND,C,145.88,"",2021-08-20,"",145.88,0,BYND  210820C00120000,120,21.5666666666667,BYND  210820P00100000,100,45.88,BYND  210820P00105000,105,38.9333333333334
BYND,P,145.88,"",2021-08-20,BYND  210820P00120000,120,21.5666666666667,BYND  210820P00125000,125,16.704,BZH   210820C00020000,20,629.4,"",23.54,519.711129991504
BZH,C,23.54,"",2021-08-20,"",145.88,-83.8634494104744,BZH   210820C00020000,20,17.7,"",34.55,-31.8668596237337,BZUN  210716C00060000,60,-60.7666666666667
BZUN,C,34.55,"",2021-07-16,BZH   210820C00020000,20,72.75,"",23.54,46.7714528462192,BZUN  210716C00060000,60,-42.4166666666667,C     210618C00052500,52.5,-34.1904761904762
C,C,79.59,"",2021-06-18,C     210618C00075000,75,6.12000000000001,C     210618C00077500,77.5,2.69677419354839,C     210618C00080000,80,-0.512499999999996,C     210618C00082000,82,-2.9390243902439
C,P,79.59,"",2021-06-18,C     210618P00077500,77.5,2.69677419354839,C     210618P00079500,79.5,0.113207547169816,C     210618P00080000,80,-0.512499999999996,C     210716C00070000,70,13.7
C,C,79.59,"",2021-07-16,C     210716C00075000,75,6.12000000000001,C     210716C00077500,77.5,2.69677419354839,C     210716C00080000,80,-0.512499999999996,C     210716C00082500,82.5,-3.52727272727272
C,P,79.59,"",2021-07-16,C     210716P00075000,75,6.12000000000001,C     210716P00077500,77.5,2.69677419354839,C     210716P00080000,80,-0.512499999999996,"",38.95,104.338896020539
CAG,C,38.95,"",2021-06-18,"",79.59,-51.0616911672321,C     210716P00080000,80,-51.3125,CAG   210618C00039000,39,-0.128205128205139,"",56.58,-31.1594202898551
CAH,C,56.58,"",2021-06-18,"",38.95,45.2631578947369,CAG   210618C00039000,39,45.0769230769231,CAH   210618C00057500,57.5,-1.6,CAH   210618C00065000,65,-12.9538461538462
CAL,P,26.16,"",2021-06-18,CAL   210618P00022500,22.5,16.2666666666667,CAL   210618P00025000,25,4.64,"",2.25,1062.66666666667,CALA  210618C00005000,5,423.2
CALA,C,2.25,"",2021-06-18,CAL   210618P00025000,25,-91,"",26.16,-91.3990825688074,CALA  210618C00005000,5,-55,CALX  210618C00042000,42,-94.6428571428571
CALX,C,46.22,"",2021-06-18,CALA  210618C00005000,5,824.4,CALX  210618C00042000,42,10.0476190476191,CAN   210618C00010000,10,362.2,"",10.91,323.648029330889
CAN,C,10.91,"",2021-06-18,"",46.22,-76.3954997836435,CAN   210618C00010000,10,9.1,CAN   210618C00012500,12.5,-12.72,CAN   210618C00015000,15,-27.2666666666667
CAN,P,10.91,"",2021-06-18,CAN   210618P00007500,7.5,45.4666666666667,CAN   210618P00010000,10,9.1,CAN   210716C00007500,7.5,45.4666666666667,CAN   210716C00010000,10,9.1
CAN,C,10.91,"",2021-07-16,CAN   210716C00007500,7.5,45.4666666666667,CAN   210716C00010000,10,9.1,CAN   210716C00012500,12.5,-12.72,CAN   210716C00015000,15,-27.2666666666667
CAN,P,10.91,"",2021-07-16,CAN   210716P00005000,5,118.2,CAN   210716P00007500,7.5,45.4666666666667,CAR   210618P00070000,70,-84.4142857142857,CAR   210618P00072500,72.5,-84.9517241379311
CAR,P,86.16,"",2021-06-18,CAR   210618P00070000,70,23.0857142857143,CAR   210618P00072500,72.5,18.8413793103448,CAR   210820P00020000,20,330.8,"",86.16,0
CAR,P,86.16,"",2021-08-20,"",86.16,0,CAR   210820P00020000,20,330.8,"",13.02,561.751152073733,CARA  210618C00030000,30,187.2
CARA,C,13.02,"",2021-06-18,CAR   210820P00020000,20,-34.9,"",86.16,-84.8885793871867,CARA  210618C00030000,30,-56.6,CARA  210618C00040000,40,-67.45
CARG,C,26.43,"",2021-06-18,CARA  210618C00030000,30,-11.9,CARA  210618C00040000,40,-33.925,CARG  210618C00029000,29,-8.86206896551724,CARR  210618C00045000,45,-41.2666666666667
CARR,C,45.87,"",2021-06-18,CARG  210618C00029000,29,58.1724137931034,CARR  210618C00045000,45,1.93333333333333,CAT   210618C00230000,230,-80.0565217391304,CAT   210618C00240000,240,-80.8875
CAT,C,244.07,"",2021-06-18,CAT   210618C00230000,230,6.11739130434782,CAT   210618C00240000,240,1.69583333333333,CAT   210618C00250000,250,-2.372,CAT   210618C00260000,260,-6.12692307692308
CAT,P,244.07,"",2021-06-18,CAT   210618P00220000,220,10.9409090909091,CAT   210618P00230000,230,6.11739130434782,"",244.07,0,CAT   210716C00260000,260,-6.12692307692308
CAT,C,244.07,"",2021-07-16,CAT   210618P00230000,230,6.11739130434782,"",244.07,0,CAT   210716C00260000,260,-6.12692307692308,CAT   210716P00210000,210,16.2238095238095
CAT,P,244.07,"",2021-07-16,CAT   210716P00210000,210,16.2238095238095,CAT   210716P00230000,230,6.11739130434782,"",4.39,5459.68109339408,CBAT  210618C00005000,5,4781.4
CBAT,C,4.39,"",2021-06-18,CAT   210716P00230000,230,-98.0913043478261,"",244.07,-98.2013356823862,CBAT  210618C00005000,5,-12.2,"",4.39,0
CBAT,C,4.39,"",2021-07-16,"",4.39,0,CBAT  210618C00005000,5,-12.2,CBAT  210716C00005000,5,-12.2,CBAT  210716C00007500,7.5,-41.4666666666667
CBAT,P,4.39,"",2021-07-16,CBAT  210716C00015000,15,-70.7333333333333,CBAT  210716C00017500,17.5,-74.9142857142857,CBAT  210716P00005000,5,-12.2,CBAT  210716P00007500,7.5,-41.4666666666667
CBIO,C,4.19,"",2021-06-18,CBAT  210716P00007500,7.5,-44.1333333333333,CBAT  210716P00010000,10,-58.1,CBIO  210618C00007500,7.5,-44.1333333333333,CBIO  210618C00010000,10,-58.1
CBRE,C,88.03,"",2021-06-18,CBRE  210618C00070000,70,25.7571428571429,CBRE  210618C00075000,75,17.3733333333333,CC    210618P00025000,25,252.12,"",37.23,136.44910018802
CC,P,37.23,"",2021-06-18,"",88.03,-57.7075996819266,CC    210618P00025000,25,48.92,"",100.7,-63.0287984111222,CCK   210618C00105000,105,-64.5428571428571
CCK,C,100.7,"",2021-06-18,CC    210618P00025000,25,302.8,"",37.23,170.480795057749,CCK   210618C00105000,105,-4.09523809523809,CCL   210618C00022500,22.5,347.555555555556
CCL,C,30.6,"",2021-06-18,CCL   210618C00027500,27.5,11.2727272727273,CCL   210618C00030000,30,2.00000000000001,CCL   210618C00031000,31,-1.29032258064516,CCL   210618C00032500,32.5,-5.84615384615384
CCL,P,30.6,"",2021-06-18,CCL   210618P00027500,27.5,11.2727272727273,CCL   210618P00030000,30,2.00000000000001,CCL   210716C00017500,17.5,74.8571428571429,CCL   210716C00020000,20,53
CCL,C,30.6,"",2021-07-16,CCL   210716C00027500,27.5,11.2727272727273,CCL   210716C00030000,30,2.00000000000001,CCL   210716C00032500,32.5,-5.84615384615384,CCL   210716C00035000,35,-12.5714285714286
CCL,P,30.6,"",2021-07-16,CCL   210716P00027500,27.5,11.2727272727273,CCL   210716P00030000,30,2.00000000000001,"",2.34,1207.69230769231,CCO   210618C00002500,2.5,1124
CCO,C,2.34,"",2021-06-18,CCL   210716P00030000,30,-92.2,"",30.6,-92.3529411764706,CCO   210618C00002500,2.5,-6.40000000000001,CCXI  210618C00010000,10,-76.6
CCXI,C,10.04,"",2021-06-18,CCO   210618C00002500,2.5,301.6,CCXI  210618C00010000,10,0.399999999999992,CCXI  210618C00012500,12.5,-19.68,CCXI  210618C00015000,15,-33.0666666666667
CCXI,P,10.04,"",2021-06-18,CCXI  210618C00015000,15,-33.0666666666667,CCXI  210618P00010000,10,0.399999999999992,"",10.04,0,CCXI  210716C00012500,12.5,-19.68
CCXI,C,10.04,"",2021-07-16,CCXI  210618P00010000,10,0.399999999999992,"",10.04,0,CCXI  210716C00012500,12.5,-19.68,CCXI  210716P00007500,7.5,33.8666666666667
CCXI,P,10.04,"",2021-07-16,CCXI  210716C00012500,12.5,-19.68,CCXI  210716P00007500,7.5,33.8666666666667,CDE   210618C00009000,9,11.5555555555555,"",9.86,1.82555780933061
CDE,C,9.86,"",2021-06-18,"",10.04,-1.79282868525894,CDE   210618C00009000,9,9.55555555555557,CDE   210618C00010000,10,-1.39999999999999,CDE   210618C00011000,11,-10.3636363636364
CDE,P,9.86,"",2021-06-18,CDE   210618P00008000,8,23.25,CDE   210618P00009000,9,9.55555555555557,CDEV  210716C00004000,4,146.5,CDEV  210716C00005000,5,97.2
CDEV,C,6.18,"",2021-07-16,CDEV  210716C00005000,5,23.6,CDEV  210716C00006000,6,3,CDEV  210716P00004000,4,54.5,"",6.18,0
CDEV,P,6.18,"",2021-07-16,"",6.18,0,CDEV  210716P00004000,4,54.5,"",8.95,-30.9497206703911,CDXC  210820C00010000,10,-38.2
CDXC,C,8.95,"",2021-08-20,CDEV  210716P00004000,4,123.75,"",6.18,44.8220064724919,CDXC  210820C00010000,10,-10.5,CDXC  210820C00017500,17.5,-48.8571428571429
CENX,C,12.89,"",2021-07-16,CDXC  210820C00025000,25,-48.44,CDXC  210820C00030000,30,-57.0333333333333,CENX  210716C00014000,14,-7.92857142857143,CERN  210618C00075000,75,-82.8133333333333
CERN,C,80.33,"",2021-06-18,CERN  210618C00077500,77.5,3.6516129032258,CERN  210618C00080000,80,0.412499999999998,CERN  210618C00082500,82.5,-2.63030303030303,CERN  210618C00085000,85,-5.49411764705883
CERT,C,26.29,"",2021-06-18,CERN  210618C00082500,82.5,-68.1333333333333,CERN  210618C00085000,85,-69.0705882352941,CERT  210618C00035000,35,-24.8857142857143,"",26.29,0
CERT,C,26.29,"",2021-08-20,"",26.29,0,CERT  210618C00035000,35,-24.8857142857143,CERT  210820C00035000,35,-24.8857142857143,CF    210618C00052500,52.5,-49.9238095238095
CF,C,55.5,"",2021-06-18,CF    210618C00052500,52.5,5.71428571428571,CF    210618C00055000,55,0.909090909090909,CF    210618C00060000,60,-7.5,CF    210820C00055000,55,0.909090909090909
CF,C,55.5,"",2021-08-20,CF    210618C00060000,60,-7.5,CF    210820C00055000,55,0.909090909090909,"",49.99,11.0222044408882,CFG   210716C00050000,50,11
CFG,C,49.99,"",2021-07-16,CF    210820C00055000,55,-9.10909090909091,"",55.5,-9.92792792792792,CFG   210716C00050000,50,-0.019999999999996,CFG   210716C00052500,52.5,-4.78095238095238
CFRX,C,4.17,"",2021-07-16,CFG   210716C00050000,50,-91.66,CFG   210716C00052500,52.5,-92.0571428571428,CFRX  210716C00005000,5,-16.6,CFX   210618P00037500,37.5,-88.88
CFX,P,45.8,"",2021-06-18,CFX   210618P00037500,37.5,22.1333333333333,CFX   210618P00042500,42.5,7.76470588235294,CFX   210716P00042500,42.5,7.76470588235294,"",45.8,0
CFX,P,45.8,"",2021-07-16,"",45.8,0,CFX   210716P00042500,42.5,7.76470588235294,CGC   210618C00024000,24,90.8333333333333,"",24.19,89.3344357172385
CGC,C,24.19,"",2021-06-18,"",45.8,-47.1834061135371,CGC   210618C00024000,24,0.791666666666672,CGC   210618C00025000,25,-3.24,CGC   210618C00027500,27.5,-12.0363636363636
CGC,P,24.19,"",2021-06-18,CGC   210618C00027500,27.5,-12.0363636363636,CGC   210618C00030000,30,-19.3666666666667,CGC   210618P00025000,25,-3.24,"",24.19,0
CGC,C,24.19,"",2021-07-16,"",24.19,0,CGC   210618P00025000,25,-3.24,CGC   210716C00025000,25,-3.24,CGC   210716C00027500,27.5,-12.0363636363636
CGC,P,24.19,"",2021-07-16,CGC   210716C00050000,50,-51.62,CGC   210716C00060000,60,-59.6833333333333,CGC   210716P00027500,27.5,-12.0363636363636,"",7.21,235.506241331484
CGEN,C,7.21,"",2021-07-16,"",24.19,-70.1942951632906,CGC   210716P00027500,27.5,-73.7818181818182,CGEN  210716C00010000,10,-27.9,"",30.82,-76.6060999351071
CHEF,C,30.82,"",2021-07-16,"",7.21,327.46185852982,CGEN  210716C00010000,10,208.2,CHEF  210716C00035000,35,-11.9428571428571,CHEF  210716C00040000,40,-22.95
CHK,C,54.34,"",2021-06-18,CHEF  210716C00035000,35,55.2571428571429,CHEF  210716C00040000,40,35.85,CHK   210618C00055000,55,-1.20000000000001,CHRW  210820C00087500,87.5,-37.8971428571429
CHRW,C,96.43,"",2021-08-20,CHK   210618C00055000,55,75.3272727272728,CHRW  210820C00087500,87.5,10.2057142857143,CHS   210618C00004000,4,2310.75,CHS   210618C00005000,5,1828.6
CHS,C,5.41,"",2021-06-18,CHS   210618C00004000,4,35.25,CHS   210618C00005000,5,8.2,"",683.13,-99.2080570316045,CHTR  210618C00760000,760,-99.2881578947369
CHTR,C,683.13,"",2021-06-18,CHS   210618C00005000,5,13562.6,"",5.41,12527.1719038817,CHTR  210618C00760000,760,-10.1144736842105,CHTR  210618C00920000,920,-25.7467391304348
CHWY,C,75.56,"",2021-06-18,CHTR  210618C00920000,920,-91.7869565217391,CHWY  210618C00075000,75,0.74666666666667,CHWY  210716C00075000,75,0.74666666666667,"",75.56,0
CHWY,C,75.56,"",2021-07-16,"",75.56,0,CHWY  210716C00075000,75,0.74666666666667,CHWY  210716C00080000,80,-5.55,CHWY  210716P00070000,70,7.94285714285715
CHWY,P,75.56,"",2021-07-16,CHWY  210716C00080000,80,-5.55,CHWY  210716P00070000,70,7.94285714285715,CHWY  210716P00080000,80,-5.55,CIEN  210716C00055000,55,37.3818181818182
CIEN,C,60.08,"",2021-07-16,CHWY  210716P00080000,80,-24.9,CIEN  210716C00055000,55,9.23636363636363,CL    210820C00080000,80,-24.9,CL    210820C00082500,82.5,-27.1757575757576
CL,C,84.01,"",2021-08-20,CL    210820C00080000,80,5.01250000000001,CL    210820C00082500,82.5,1.83030303030304,CL    210820C00085000,85,-1.16470588235294,CL    210820C00090000,90,-6.65555555555555
CLBS,C,1.52,"",2021-07-16,CL    210820C00085000,85,-98.2117647058824,CL    210820C00090000,90,-98.3111111111111,CLBS  210716C00002000,2,-24,CLBS  210716C00003000,3,-49.3333333333333
CLBS,P,1.52,"",2021-07-16,CLBS  210716C00002000,2,-24,CLBS  210716C00003000,3,-49.3333333333333,CLBS  210716P00002000,2,-24,CLBS  210716P00003000,3,-49.3333333333333
CLDR,C,15.82,"",2021-06-18,CLDR  210618C00012500,12.5,26.56,CLDR  210618C00015000,15,5.46666666666667,CLDR  210618C00016000,16,-1.125,CLDR  210618C00017500,17.5,-9.6
CLDR,P,15.82,"",2021-06-18,CLDR  210618P00012500,12.5,26.56,CLDR  210618P00015000,15,5.46666666666667,CLDR  210820C00015000,15,5.46666666666667,"",15.82,0
CLDR,C,15.82,"",2021-08-20,"",15.82,0,CLDR  210820C00015000,15,5.46666666666667,CLDR  210820C00017500,17.5,-9.6,CLDR  210820C00020000,20,-20.9
CLDR,P,15.82,"",2021-08-20,CLDR  210820P00012500,12.5,26.56,CLDR  210820P00015000,15,5.46666666666667,CLF   210618C00017000,17,-6.94117647058823,CLF   210618C00018000,18,-12.1111111111111
CLF,C,19.95,"",2021-06-18,CLF   210618C00018000,18,10.8333333333333,CLF   210618C00019000,19,5,CLF   210618C00020000,20,-0.250000000000004,CLF   210618C00021000,21,-5
CLF,P,19.95,"",2021-06-18,CLF   210618P00018000,18,10.8333333333333,CLF   210618P00019000,19,5,CLF   210618P00020000,20,-0.250000000000004,CLF   210716C00011000,11,81.3636363636364
CLF,C,19.95,"",2021-07-16,CLF   210716C00018000,18,10.8333333333333,CLF   210716C00019000,19,5,CLF   210716C00020000,20,-0.250000000000004,CLF   210716C00021000,21,-5
CLF,P,19.95,"",2021-07-16,CLF   210716P00018000,18,10.8333333333333,CLF   210716P00019000,19,5,CLF   210716P00020000,20,-0.250000000000004,"",19.95,0
CLF,C,19.95,"",2021-08-20,"",19.95,0,CLF   210716P00020000,20,-0.250000000000004,CLF   210820C00020000,20,-0.250000000000004,CLF   210820C00022000,22,-9.31818181818182
CLMT,C,6.34,"",2021-06-18,CLF   210820C00023000,23,-72.4347826086957,CLF   210820C00030000,30,-78.8666666666667,CLMT  210618C00007000,7,-9.42857142857143,CLMT  210820C00004000,4,58.5
CLMT,C,6.34,"",2021-08-20,CLMT  210820C00004000,4,58.5,CLMT  210820C00006000,6,5.66666666666666,CLMT  210820C00007000,7,-9.42857142857143,CLNE  210618C00008000,8,-20.75
CLNE,C,9.29,"",2021-06-18,CLNE  210618C00008000,8,16.125,CLNE  210618C00009000,9,3.22222222222221,CLNE  210618C00010000,10,-7.10000000000001,CLNE  210618C00011000,11,-15.5454545454546
CLNE,P,9.29,"",2021-06-18,CLNE  210618P00008000,8,16.125,CLNE  210618P00009000,9,3.22222222222221,CLNE  210716C00009000,9,3.22222222222221,"",9.29,0
CLNE,C,9.29,"",2021-07-16,"",9.29,0,CLNE  210716C00009000,9,3.22222222222221,CLNE  210716C00013000,13,-28.5384615384616,"",7.34,26.566757493188
CLNY,C,7.34,"",2021-06-18,"",9.29,-20.9903121636168,CLNE  210716C00013000,13,-43.5384615384615,CLNY  210618C00007500,7.5,-2.13333333333334,CLNY  210618P00004500,4.5,63.1111111111111
CLNY,P,7.34,"",2021-06-18,CLNY  210618C00007500,7.5,-2.13333333333334,CLNY  210618P00004500,4.5,63.1111111111111,CLNY  210716C00007000,7,4.85714285714286,"",7.34,0
CLNY,C,7.34,"",2021-07-16,"",7.34,0,CLNY  210716C00007000,7,4.85714285714286,CLOV  210618C00007000,7,4.85714285714286,CLOV  210618C00008000,8,-8.25
CLOV,C,9.03,"",2021-06-18,CLOV  210618C00008000,8,12.875,CLOV  210618C00009000,9,0.333333333333326,CLOV  210618C00010000,10,-9.70000000000001,CLOV  210618C00011000,11,-17.9090909090909
CLOV,P,9.03,"",2021-06-18,CLOV  210618P00008000,8,12.875,CLOV  210618P00009000,9,0.333333333333326,CLOV  210618P00015000,15,-39.8,CLOV  210716C00009000,9,0.333333333333326
CLOV,C,9.03,"",2021-07-16,CLOV  210618P00015000,15,-39.8,CLOV  210716C00009000,9,0.333333333333326,CLOV  210716C00010000,10,-9.70000000000001,CLOV  210716C00011000,11,-17.9090909090909
CLOV,P,9.03,"",2021-07-16,CLOV  210716C00014000,14,-35.5,CLOV  210716P00007000,7,29,CLOV  210716P00010000,10,-9.70000000000001,CLOV  210820C00007500,7.5,20.4
CLOV,C,9.03,"",2021-08-20,CLOV  210820C00007500,7.5,20.4,CLOV  210820C00009000,9,0.333333333333326,CLOV  210820C00010000,10,-9.70000000000001,CLOV  210820C00011000,11,-17.9090909090909
CLOV,P,9.03,"",2021-08-20,CLOV  210820P00005000,5,80.6,CLOV  210820P00007500,7.5,20.4,CLOV  210820P00010000,10,-9.70000000000001,CLOV  210820P00012500,12.5,-27.76
CLR,P,35.25,"",2021-06-18,CLOV  210820P00015000,15,135,CLR   210618P00015000,15,135,"",16.52,113.377723970944,CLSK  210618C00017500,17.5,101.428571428571
CLSK,C,16.52,"",2021-06-18,CLR   210618P00015000,15,10.1333333333333,"",35.25,-53.1347517730497,CLSK  210618C00017500,17.5,-5.6,CLSK  210618C00020000,20,-17.4
CLSK,P,16.52,"",2021-06-18,CLSK  210618C00025000,25,-33.92,CLSK  210618P00012500,12.5,32.16,"",1.23,1243.08943089431,CLSN  210716C00002500,2.5,560.8
CLSN,C,1.23,"",2021-07-16,CLSK  210618P00012500,12.5,-90.16,"",16.52,-92.5544794188862,CLSN  210716C00002500,2.5,-50.8,CLVR  210820C00010000,10,-87.7
CLVR,C,10.77,"",2021-08-20,CLSN  210716C00002500,2.5,330.8,CLVR  210820C00010000,10,7.7,CLVR  210820C00012500,12.5,-13.84,CLVR  210820C00015000,15,-28.2
CLVS,C,5.38,"",2021-06-18,CLVR  210820C00025000,25,-78.48,CLVR  210820C00035000,35,-84.6285714285714,CLVS  210618C00005500,5.5,-2.18181818181818,CLVS  210618C00006000,6,-10.3333333333333
CLVS,C,5.38,"",2021-07-16,CLVS  210618C00006000,6,-10.3333333333333,CLVS  210618C00007000,7,-23.1428571428571,CLVS  210716C00010000,10,-46.2,CLVS  210716C00020000,20,-73.1
CLVT,C,32.07,"",2021-06-18,CLVS  210716C00020000,20,60.35,CLVT  210618C00030000,30,6.9,CLVT  210618C00035000,35,-8.37142857142857,CMCSA 210618C00045000,45,-28.7333333333333
CMCSA,C,57.19,"",2021-06-18,CMCSA 210618C00052500,52.5,8.93333333333334,CMCSA 210618C00055000,55,3.98181818181819,CMCSA 210618C00057500,57.5,-0.5391304347826,CMCSA 210618C00059000,59,-3.06779661016948
CMCSA,P,57.19,"",2021-06-18,CMCSA 210618P00052500,52.5,8.93333333333334,CMCSA 210618P00055000,55,3.98181818181819,CMCSA 210618P00057500,57.5,-0.5391304347826,CMCSA 210716C00055000,55,3.98181818181819
CMCSA,C,57.19,"",2021-07-16,CMCSA 210618P00057500,57.5,-0.5391304347826,CMCSA 210716C00055000,55,3.98181818181819,CMCSA 210716C00057500,57.5,-0.5391304347826,CMCSA 210716C00060000,60,-4.68333333333333
CMCSA,P,57.19,"",2021-07-16,CMCSA 210716P00052500,52.5,8.93333333333334,CMCSA 210716P00055000,55,3.98181818181819,CMCSA 210716P00060000,60,-4.68333333333333,"",57.19,0
CMCSA,C,57.19,"",2021-08-20,"",57.19,0,CMCSA 210716P00060000,60,-4.68333333333333,CMCSA 210820C00057500,57.5,-0.5391304347826,CMCSA 210820C00062500,62.5,-8.49599999999999
CMRE,C,10.92,"",2021-06-18,CMCSA 210820C00057500,57.5,-81.0086956521739,CMCSA 210820C00062500,62.5,-82.528,CMRE  210618C00011000,11,-0.727272727272728,CNC   210618C00065000,65,-83.2
CNC,C,71.44,"",2021-06-18,CNC   210618C00065000,65,9.90769230769233,CNC   210618C00067500,67.5,5.83703703703706,CNDT  210716C00005000,5,1328.8,"",7.72,825.38860103627
CNDT,C,7.72,"",2021-07-16,"",71.44,-89.1937290033595,CNDT  210716C00005000,5,54.4,"",1.78,333.707865168539,CNET  210820C00004000,4,93
CNET,C,1.78,"",2021-08-20,CNDT  210716C00005000,5,-64.4,"",7.72,-76.9430051813472,CNET  210820C00004000,4,-55.5,CNHI  210618C00017500,17.5,-89.8285714285714
CNHI,C,17.85,"",2021-06-18,CNET  210820C00004000,4,346.25,CNHI  210618C00017500,17.5,2.00000000000001,CNI   210618C00110000,110,-83.7727272727273,"",112.57,-84.1431997867993
CNI,C,112.57,"",2021-06-18,"",17.85,530.644257703081,CNI   210618C00110000,110,2.33636363636363,CNI   210618P00105000,105,7.2095238095238,"",112.57,0
CNI,P,112.57,"",2021-06-18,"",112.57,0,CNI   210618P00105000,105,7.2095238095238,CNI   210716C00110000,110,2.33636363636363,"",112.57,0
CNI,C,112.57,"",2021-07-16,"",112.57,0,CNI   210716C00110000,110,2.33636363636363,CNI   210716C00115000,115,-2.11304347826088,CNI   210716C00120000,120,-6.19166666666667
CNI,P,112.57,"",2021-07-16,CNI   210716C00120000,120,-6.19166666666667,CNI   210716P00110000,110,2.33636363636363,CNK   210618C00020000,20,462.85,"",22.3,404.798206278027
CNK,C,22.3,"",2021-06-18,"",112.57,-80.1901039353291,CNK   210618C00020000,20,11.5,CNK   210618C00022500,22.5,-0.888888888888886,CNK   210618C00025000,25,-10.8
CNK,P,22.3,"",2021-06-18,CNK   210618P00017500,17.5,27.4285714285714,CNK   210618P00020000,20,11.5,CNK   210618P00022500,22.5,-0.888888888888886,"",22.3,0
CNK,C,22.3,"",2021-07-16,"",22.3,0,CNK   210618P00022500,22.5,-0.888888888888886,CNK   210716C00030000,30,-25.6666666666667,"",25.35,-12.0315581854043
CNP,C,25.35,"",2021-06-18,"",22.3,13.6771300448431,CNK   210716C00030000,30,-15.5,CNP   210618C00027000,27,-6.11111111111111,"",25.35,0
CNP,C,25.35,"",2021-08-20,"",25.35,0,CNP   210618C00027000,27,-6.11111111111111,CNP   210820C00027000,27,-6.11111111111111,CNP   210820C00028000,28,-9.46428571428571
CNR,C,17.48,"",2021-06-18,CNR   210618C00012500,12.5,39.84,CNR   210618C00015000,15,16.5333333333333,CNR   210618C00017500,17.5,-0.114285714285732,COF   210618C00150000,150,-88.3466666666667
